date,day,confirmed,recovered,deaths,removed,infected,susceptible,new_confirmed,new_removed,exposed,model_susceptible,model_exposed,model_infected,model_removed,model_confirmed,beta,sigma,gamma
2021-01-25,330,269789.0,264538.0,2011.0,266549.0,3240.0,28867019.0,339.0,411.0,1479.0,28867050.758665893,1472.016347180311,3201.268300077483,266541.9566868502,269743.22498692764,0.08186916948754255,0.2,0.08981481481481482
2021-01-26,331,270092.0,264823.0,2017.0,266840.0,3252.0,28866716.0,303.0,291.0,1446.0,28866756.094723865,1449.1887755834543,3241.598601987703,266840.1178985651,270081.7165005528,0.08386473913028654,0.2,0.07656826568265683
2021-01-27,332,270375.0,265069.0,2020.0,267089.0,3286.0,28866433.0,283.0,249.0,1427.0,28866444.219705228,1430.2590344087778,3289.063777120631,267090.45748324133,270379.52126036194,0.0818305578328114,0.2,0.09007912355447352
2021-01-28,333,270588.0,265365.0,2020.0,267385.0,3203.0,28866220.0,213.0,296.0,1408.0,28866167.066495076,1409.3423843197786,3274.1080873877413,267384.48303321726,270658.591120605,0.05313157457096981,0.2,0.10552606931002186
2021-01-29,334,270745.0,265698.0,2025.0,267723.0,3022.0,28866063.0,157.0,338.0,1295.0,28866053.018471055,1304.0672075721318,3139.157974829295,267719.7563465428,270858.9143213721,0.009686300874397032,0.2,0.11647915287888816
2021-01-30,335,270854.0,266048.0,2027.0,268075.0,2779.0,28865954.0,109.0,352.0,1065.0,28866034.49724283,1086.0771647968609,2913.4609207481367,268068.96467162453,270982.42559237266,0.005448271849653044,0.2,0.1043540842029507
2021-01-31,336,270959.0,266336.0,2029.0,268365.0,2594.0,28865849.0,105.0,290.0,867.0,28865939.233704783,885.3268764547479,2687.95763823183,268360.48178052943,271048.43941876123,0.019222709990188453,0.2,0.1017733230531997
2021-02-01,337,271118.0,266600.0,2029.0,268629.0,2489.0,28865690.0,159.0,264.0,743.0,28865800.50726018,753.7645186111056,2496.5765194662263,268624.1517017434,271120.72822120966,0.043230706888611393,0.2,0.10445962233828847
2021-02-02,338,271289.0,266859.0,2030.0,268889.0,2400.0,28865519.0,171.0,260.0,701.0,28865585.76193641,702.7220048872118,2379.276420168787,268883.2396385337,271262.5160587025,0.0526569486128646,0.2,0.08625
2021-02-03,339,271431.0,267065.0,2031.0,269096.0,2335.0,28865377.0,142.0,207.0,686.0,28865395.51934974,685.7948165012784,2334.5280919429165,269093.1577418184,271427.6858337613,0.08611269620742937,0.2,0.0980728051391863
2021-02-04,340,271602.0,267292.0,2033.0,269325.0,2277.0,28865206.0,171.0,229.0,748.0,28865181.43394144,738.7915492177749,2252.951320993426,269320.82318834914,271573.77450934256,0.06631868005212424,0.2,0.12033377250768555
2021-02-05,341,271707.0,267564.0,2035.0,269599.0,2108.0,28865101.0,105.0,274.0,748.0,28865060.332426578,744.3182172125981,2159.5511220753383,269591.79823413596,271751.3493562113,0.042904840698523884,0.2,0.11764705882352941
2021-02-06,342,271806.0,267812.0,2035.0,269847.0,1959.0,28865002.0,99.0,248.0,688.0,28865013.49150921,691.6610940833372,2009.636028266088,269841.2113684395,271850.8473967056,0.04410722234329482,0.2,0.13425216947422156
2021-02-07,343,271925.0,268072.0,2038.0,270110.0,1815.0,28864883.0,119.0,263.0,636.0,28864919.092759397,638.3490875342661,1836.8311017520193,270101.72705131845,271938.55815307045,0.06406901104600338,0.2,0.11074380165289256
2021-02-08,344,272055.0,268266.0,2045.0,270311.0,1744.0,28864753.0,130.0,201.0,624.0,28864770.08413402,622.9851585672062,1743.9156600685417,270307.01504734484,272050.9307074134,0.06586730707660254,0.2,0.09575688073394495
2021-02-09,345,272215.0,268431.0,2047.0,270478.0,1737.0,28864593.0,160.0,167.0,613.0,28864640.557802055,612.7587429944908,1702.675690176796,270476.0077647732,272178.68345495,0.08810000170306442,0.2,0.06793321819228555
2021-02-10,346,272349.0,268549.0,2047.0,270596.0,1753.0,28864459.0,134.0,118.0,642.0,28864441.12512315,639.5418643484189,1744.1187472246977,270596.2142652765,272340.3330125012,0.0635719755101498,0.2,0.06617227609811752
2021-02-11,347,272430.0,268660.0,2052.0,270712.0,1718.0,28864378.0,81.0,116.0,624.0,28864348.253083095,626.0105210423376,1763.3716584897122,270712.36473737325,272475.73639586294,0.07802875623318935,0.2,0.08032596041909197
2021-02-12,348,272557.0,268796.0,2054.0,270850.0,1707.0,28864251.0,127.0,138.0,632.0,28864245.678581286,630.8027020169023,1706.015722437935,270849.50299425767,272555.5187166956,0.031578348666446036,0.2,0.07791446983011131
2021-02-13,349,272614.0,268929.0,2054.0,270983.0,1631.0,28864194.0,57.0,133.0,559.0,28864197.771540772,565.6763391817701,1693.9792435527827,270982.5728764918,272676.5521200446,0.034535263599435,0.2,0.08031882280809319
2021-02-14,350,272718.0,269060.0,2054.0,271114.0,1604.0,28864090.0,104.0,131.0,503.0,28864138.57944759,507.8894435789313,1607.4218017422497,271113.1093070883,272720.53110883053,0.05575880532046374,0.2,0.09039900249376559
2021-02-15,351,272840.0,269204.0,2055.0,271259.0,1581.0,28863968.0,122.0,145.0,491.0,28864002.61189557,490.98903314867755,1560.3822053225276,271257.0168659585,272817.399071281,0.07802347226495737,0.2,0.06261859582542695
2021-02-16,352,272945.0,269303.0,2055.0,271358.0,1587.0,28863863.0,105.0,99.0,515.0,28863845.772806294,512.7780441949227,1582.4269089440859,271358.0222405678,272940.4491495119,0.06424390994541851,0.2,0.0573408947700063
2021-02-17,353,273070.0,269394.0,2055.0,271449.0,1621.0,28863738.0,125.0,91.0,513.0,28863761.62908442,513.534653242902,1598.5019106870973,271449.33435164957,273047.83626233664,0.08817990709398658,0.2,0.0703269586674892
2021-02-18,354,273166.0,269505.0,2058.0,271563.0,1603.0,28863642.0,96.0,114.0,552.0,28863596.7816337,547.990661210115,1613.5346744332708,271562.693030654,273176.2277050873,0.06511452237237872,0.2,0.07298814722395508
2021-02-19,355,273263.0,269619.0,2061.0,271680.0,1583.0,28863545.0,97.0,117.0,545.0,28863538.822216265,545.4474370486604,1595.981581953447,271679.7487647347,273275.7303466882,0.04782694612264362,0.2,0.08591282375236892
2021-02-20,356,273351.0,269755.0,2061.0,271816.0,1535.0,28863457.0,88.0,136.0,511.0,28863470.672143195,513.5548070225959,1553.9916959006978,271814.7813538825,273368.7730497832,0.05076946033333082,0.2,0.07882736156351791
2021-02-21,357,273431.0,269876.0,2061.0,271937.0,1494.0,28863377.0,80.0,121.0,486.0,28863380.300066225,487.8730225591877,1514.6105340422407,271936.21637717413,273450.82691121637,0.06567657517682668,0.2,0.060240963855421686
2021-02-22,358,273556.0,269966.0,2061.0,272027.0,1529.0,28863252.0,125.0,90.0,486.0,28863279.5703261,486.21508572647724,1501.001774896204,272027.2128132781,273528.2145881743,0.07341655686677931,0.2,0.06932635709614127
2021-02-23,359,273666.0,270068.0,2065.0,272133.0,1533.0,28863142.0,110.0,106.0,500.0,28863141.081680413,498.4251997205388,1521.761425016097,272132.73169484996,273654.49311986606,0.06387456353577861,0.2,0.4500978473581213
2021-02-24,360,273760.0,270139.0,2684.0,272823.0,937.0,28863048.0,94.0,690.0,497.0,28863061.205726042,482.11775337232933,1056.95356410824,272707.72295647603,273764.67652058427,0.13294602273625702,0.2,0.09071504802561366
2021-02-25,361,273872.0,270223.0,2685.0,272908.0,964.0,28862936.0,112.0,85.0,521.0,28862923.58029176,519.7078371148341,953.0092941826384,272908.7025769439,273861.71187112655,0.14262693170437515,0.2,0.14522821576763487
2021-02-26,362,273984.0,270277.0,2771.0,273048.0,936.0,28862824.0,112.0,140.0,553.0,28862802.079609573,547.8695917825331,933.3936903088187,273045.6571083361,273979.05079864495,0.07182928301978192,0.2,0.053418803418803416
2021-02-27,363,274065.0,270325.0,2773.0,273098.0,967.0,28862743.0,81.0,50.0,509.0,28862755.37718767,515.0147439634436,991.0893792488256,273099.5186891174,274090.60806836624,0.07286740750325821,0.2,0.08583247156153051
2021-02-28,364,274143.0,270407.0,2774.0,273181.0,962.0,28862665.0,78.0,83.0,477.0,28862672.61124728,480.54793946308087,982.1406184199273,273181.70019483735,274163.84081325727,0.07807345648637852,0.2,0.06964656964656965
2021-03-01,365,274216.0,270471.0,2777.0,273248.0,968.0,28862592.0,73.0,67.0,456.0,28862589.576010425,458.92542398975354,987.5763356891053,273248.9222298967,274236.4985655858,0.059652316490745975,0.2,0.0743801652892562
2021-03-02,366,274294.0,270543.0,2777.0,273320.0,974.0,28862514.0,78.0,72.0,422.0,28862534.3084053,425.6443894515974,983.4283421402296,273320.61886311014,274304.04720525036,0.061565201277277305,0.2,0.0646817248459959
2021-03-03,367,274381.0,270605.0,2778.0,273383.0,998.0,28862427.0,87.0,63.0,397.0,28862454.008153193,399.8954340121461,992.4686303583163,273383.62778243684,274376.0964127952,0.10661521676683823,0.2,0.0781563126252505
2021-03-04,368,274488.0,270683.0,2778.0,273461.0,1027.0,28862320.0,107.0,78.0,423.0,28862321.442858893,420.71265769883064,1001.7280501796201,273461.116433229,274462.8444834086,0.12444400991403345,0.2,0.30671859785783834
2021-03-05,369,274608.0,270766.0,3010.0,273776.0,832.0,28862200.0,120.0,315.0,465.0,28862206.13901664,449.1451646145029,831.4118657665499,273744.3039529806,274575.7158187472,0.08129503394911523,0.2,0.07451923076923077
2021-03-06,370,274655.0,270828.0,3010.0,273838.0,817.0,28862153.0,47.0,62.0,439.0,28862131.845637355,442.51568838427664,859.5703836189805,273839.06829064334,274698.6386742623,0.09366134642307228,0.2,0.07099143206854346
2021-03-07,371,274721.0,270886.0,3010.0,273896.0,825.0,28862087.0,66.0,58.0,427.0,28862075.88229596,429.3576497882089,844.7517058371119,273897.00834841444,274741.7600542515,0.10694776787446054,0.2,0.05090909090909091
2021-03-08,372,274810.0,270927.0,3011.0,273938.0,872.0,28861998.0,89.0,42.0,429.0,28861997.329090912,430.9395858701536,867.6399727350445,273939.09135048295,274806.731323218,0.043761368505230644,0.2,0.06995412844036697
2021-03-09,373,274869.0,270987.0,3012.0,273999.0,870.0,28861939.0,59.0,61.0,381.0,28861959.739105817,385.9269472505742,891.5901349724061,273999.74381195864,274891.33394693106,0.06985439028418597,0.2,0.07241379310344828
2021-03-10,374,274973.0,271050.0,3012.0,274062.0,911.0,28861835.0,104.0,63.0,365.0,28861878.388062272,366.8840811249296,881.2966923760981,274062.43116422766,274943.72785660374,0.1363027967507021,0.2,0.07244785949506037
2021-03-11,375,275070.0,271116.0,3012.0,274128.0,942.0,28861738.0,97.0,66.0,415.0,28861711.3281494,410.94792455951057,922.3632786627574,274128.3606473765,275050.7239260393,0.06965975554168326,0.2,0.06475583864118896
2021-03-12,376,275118.0,271177.0,3012.0,274189.0,929.0,28861690.0,48.0,61.0,397.0,28861672.29495808,399.3458644071645,961.6974526004238,274189.66172491317,275151.3591775136,0.05476902843681214,0.2,0.07965554359526372
2021-03-13,377,275178.0,271249.0,3014.0,274263.0,915.0,28861630.0,60.0,74.0,368.0,28861639.5060205,370.80385519643147,931.5520736778817,274263.13805062376,275194.69012430165,0.07458417997662634,0.2,0.08415300546448087
2021-03-14,378,275231.0,271326.0,3014.0,274340.0,891.0,28861577.0,53.0,77.0,362.0,28861562.536106557,362.4344154742714,911.1844207731084,274339.8450571944,275251.02947796753,0.05370596846138186,0.2,0.08417508417508418
2021-03-15,379,275310.0,271401.0,3014.0,274415.0,895.0,28861498.0,79.0,75.0,337.0,28861529.708541397,339.2396273356212,886.2235126796078,274414.82831858617,275301.0518312658,0.09520122022214877,0.2,0.10502793296089385
2021-03-16,380,275424.0,271495.0,3014.0,274509.0,915.0,28861384.0,114.0,94.0,354.0,28861414.764184933,351.31805548975854,871.2142299731812,274507.70352960494,275378.91775957815,0.12886843895207878,0.2,0.060109289617486336
2021-03-17,381,275518.0,271550.0,3014.0,274564.0,954.0,28861290.0,94.0,55.0,400.0,28861266.02655826,396.79214632156516,934.628619414999,274564.55267600133,275499.1812954163,0.13439452594948703,0.2,0.0639412997903564
2021-03-18,382,275625.0,271610.0,3015.0,274625.0,1000.0,28861183.0,107.0,61.0,447.0,28861161.56453097,443.94397732600135,976.801877190962,274625.6896145151,275602.49149170605,0.16294137392774233,0.2,0.124
2021-03-19,383,275750.0,271733.0,3016.0,274749.0,1001.0,28861058.0,125.0,124.0,519.0,28861023.93235277,510.0753771438387,973.7838276411538,274747.20844244584,275720.992270087,0.10468705932779357,0.2,0.08191808191808192
2021-03-20,384,275829.0,271815.0,3016.0,274831.0,998.0,28860979.0,79.0,82.0,519.0,28860953.09817946,520.0317907273316,1021.9994622103014,274831.87056760234,275853.8700298126,0.06757356543261446,0.2,0.1062124248496994
2021-03-21,385,275906.0,271921.0,3016.0,274937.0,969.0,28860902.0,77.0,106.0,482.0,28860912.347481124,485.3268507384407,992.5595729406838,274936.766095197,275929.3256681377,0.15877907296162416,0.2,0.10526315789473684
2021-03-22,386,276056.0,272020.0,3019.0,275039.0,1017.0,28860752.0,150.0,102.0,538.0,28860749.755707294,532.6114233478266,968.7368141450268,275038.89605521236,276007.63286935736,0.18722121730336688,0.2,0.07571288102261553
2021-03-23,387,276244.0,272097.0,3019.0,275116.0,1128.0,28860564.0,188.0,77.0,619.0,28860560.15858217,614.4533043006826,1054.0644747753397,275117.32363875496,276171.3881135303,0.12870248862527697,0.2,0.08067375886524823
2021-03-24,388,276389.0,272187.0,3020.0,275207.0,1182.0,28860419.0,145.0,91.0,639.0,28860418.08128149,639.111558472258,1161.466152021091,275208.341008017,276369.8071600381,0.14417644272142108,0.2,0.07191201353637902
2021-03-25,389,276509.0,272272.0,3020.0,275292.0,1217.0,28860299.0,120.0,85.0,680.0,28860247.02716663,679.132882908788,1227.2419979208876,275293.597952539,276520.8399504599,0.17835653544891614,0.2,0.06080525883319639
2021-03-26,390,276665.0,272342.0,3024.0,275366.0,1299.0,28860143.0,156.0,74.0,759.0,28860078.18257211,757.0532531517892,1284.7616064662675,275368.0025682693,276652.7641747356,0.06746120084402349,0.2,0.07390300230946882
2021-03-27,391,276750.0,272435.0,3027.0,275462.0,1288.0,28860058.0,85.0,96.0,694.0,28860054.51370538,701.6660996079627,1346.9550186781648,275463.8651763329,276810.82019501104,0.031196938848711723,0.2,0.07375776397515528
2021-03-28,392,276839.0,272530.0,3027.0,275557.0,1282.0,28859969.0,89.0,95.0,595.0,28860017.63428034,604.8017927733341,1321.2135236358133,275558.35040325025,276879.56392688607,0.09056406902755114,0.2,0.06396255850234009
2021-03-29,393,276980.0,272612.0,3027.0,275639.0,1341.0,28859828.0,141.0,82.0,591.0,28859852.384226214,592.8877197137515,1317.5757691131325,275640.1522849576,276957.7280540707,0.12437397047809395,0.2,0.08799403430275914
2021-03-30,394,277147.0,272727.0,3030.0,275757.0,1390.0,28859661.0,167.0,118.0,638.0,28859662.6093793,633.7779051864529,1345.4762193611905,275757.13649615523,277102.6127155164,0.0970381268574103,0.2,0.04244604316546763
2021-03-31,395,277309.0,272786.0,3030.0,275816.0,1493.0,28859499.0,162.0,59.0,644.0,28859524.126387544,646.5042098082832,1457.923577160483,275817.44582548575,277275.3694026462,0.08709821205944054,0.2,0.0
