wave,scenario,date,model_S,model_E,model_I,model_R,model_confirmed,beta,actual_confirmed,basic_R0,effective_Re 
wave_1,50% beta reduction,2020-12-06,24084987.704229306,13371.919285593394,90111.40481145922,3411528.971673645,106950.58980774553,0.0268,240981.0,0.4267515923566879,0.3724024222706922
wave_1,50% beta reduction,2020-12-07,24082916.111698173,12919.759641667331,87072.13831942111,3417091.9903407427,107069.96328562585,0.0268,241995.0,0.4267515923566879,0.3723703912775264
wave_1,50% beta reduction,2020-12-08,24080914.561357696,12482.895646249466,84135.16952322019,3422467.3734728396,107185.30028371373,0.0268,243377.0,0.4267515923566879,0.3723394432777083
wave_1,50% beta reduction,2020-12-09,24078980.684262168,12060.809477269699,81297.06918032022,3427661.437080247,107296.73734612494,0.0268,244433.0,0.4267515923566879,0.3723095416425656
wave_1,50% beta reduction,2020-12-10,24077112.191637997,11653.000867418055,78554.52207739106,3432680.2854172,107404.40639449428,0.0268,245650.0,0.4267515923566879,0.3722806509830484
wave_1,50% beta reduction,2020-12-11,24075306.872167107,11258.986507798687,75904.32329996869,3437529.8180251326,107508.43488467741,0.0268,246694.0,0.4267515923566879,0.3722527371077254
wave_1,50% beta reduction,2020-12-12,24073562.58936263,10878.299471851853,73343.37462011534,3442215.7365454105,107608.94595812948,0.0268,247593.0,0.4267515923566879,0.3722257669822062
wave_1,50% beta reduction,2020-12-13,24071877.279033713,10510.48865886781,70868.68099860498,3446743.551308822,107706.05858814142,0.0268,248423.0,0.4267515923566879,0.3721997086899424
wave_1,50% beta reduction,2020-12-14,24070248.94683641,10155.118256435637,68477.34719824708,3451118.5877089165,107799.88772110897,0.0268,249244.0,0.4267515923566879,0.3721745313943596
wave_1,50% beta reduction,2020-12-15,24068675.66590771,9811.767221189346,66166.57450504738,3455345.99236606,107890.54441300352,0.0268,250180.0,0.4267515923566879,0.3721502053022746
wave_1,50% beta reduction,2020-12-16,24067155.574579906,9480.02877723297,63933.657553988116,3459430.7390888818,107978.13596120788,0.0268,250916.0,0.4267515923566879,0.3721267016285547
wave_1,50% beta reduction,2020-12-17,24065686.874172486,9159.509931645604,61775.98125629329,3463377.6346395835,108062.7660318751,0.0268,251692.0,0.4267515923566879,0.37210399256197635
wave_1,50% beta reduction,2020-12-18,24064267.826859012,8849.83100648633,59691.01782512522,3467191.324309387,108144.53478296254,0.0268,252474.0,0.4267515923566879,0.3720820512322425
wave_1,50% beta reduction,2020-12-19,24062896.753606327,8550.625186737765,57676.32389673848,3470876.2973102066,108223.53898308863,0.0268,253184.0,0.4267515923566879,0.37206085167811853
wave_1,50% beta reduction,2020-12-20,24061572.03218371,8261.538083645206,55729.53774419573,3474436.8919884567,108299.87212635459,0.0268,253772.0,0.4267515923566879,0.37204036881665015
wave_1,50% beta reduction,2020-12-21,24060292.09523955,7982.227312926401,53848.37658082663,3477877.300866706,108373.62454326842,0.0268,254514.0,0.4267515923566879,0.3720205784134241
wave_1,50% beta reduction,2020-12-22,24059055.42844324,7712.36208734437,52030.63395068671,3481201.5755187394,108444.883507904,0.0268,255236.0,0.4267515923566879,0.37200145705383936
wave_1,50% beta reduction,2020-12-23,24057860.568690106,7451.622823152779,50274.177203347084,3484413.631283403,108513.73334142342,0.0268,255979.0,0.4267515923566879,0.37198298211535047
wave_1,50% beta reduction,2020-12-24,24056706.102367207,7199.700759939899,48576.94505041883,3487517.2518224414,108580.25551208644,0.0268,256592.0,0.4267515923566879,0.37196513174065415
wave_1,50% beta reduction,2020-12-25,24055590.663677916,6956.297593413235,46936.94520128686,3490516.093527391,108644.52873186661,0.0268,257200.0,0.4267515923566879,0.3719478848117834
wave_1,50% beta reduction,2020-12-26,24054512.93302331,6721.125120682475,45352.25207559849,3493413.689780414,108706.62904978955,0.0268,257700.0,0.4267515923566879,0.3719312209250812
wave_1,50% beta reduction,2020-12-27,24053471.635438442,6493.904897613524,43821.004590120065,3496213.4550738297,108766.62994210498,0.0268,258181.0,0.4267515923566879,0.371915120367021
wave_1,50% beta reduction,2020-12-28,24052465.539081592,6274.367907840917,42341.4040176424,3498918.6889929296,108824.6023994002,0.0268,258840.0,0.4267515923566879,0.3718995640908489
wave_1,50% beta reduction,2020-12-29,24051493.453774743,6062.254243040127,40911.71191568134,3501532.5800665393,108880.6150107592,0.0268,259548.0,0.4267515923566879,0.3718845336940154
wave_1,50% beta reduction,2020-12-30,24050554.22959351,5857.312794074857,39530.24812278418,3504058.2094896347,108934.73404506757,0.0268,260059.0,0.4267515923566879,0.3718700113963733
wave_1,50% beta reduction,2020-12-31,24049646.75550485,5659.300952647654,38195.38882031543,3506498.5547221927,108987.02352956079,0.0268,260593.0,0.4267515923566879,0.37185598001911396
wave_1,50% beta reduction,2021-01-01,24048769.95805093,5467.984323094954,36905.56465765703,3508856.492968326,109037.54532570914,0.0268,261019.0,0.4267515923566879,0.37184242296441705
wave_1,50% beta reduction,2021-01-02,24047922.80007759,5283.136443979958,35659.25893881809,3511134.8045396167,109086.3592025301,0.0268,261438.0,0.4267515923566879,0.37182932419579023
wave_1,50% beta reduction,2021-01-03,24047104.2795059,5104.538519148697,34455.005868507906,3513336.1761064483,109133.52290741556,0.0268,261859.0,0.4267515923566879,0.37181666821907483
wave_1,50% beta reduction,2021-01-04,24046313.42814529,4931.9791579261,33291.38885578328,3515463.203841008,109179.09223455835,0.0268,262262.0,0.4267515923566879,0.3718044400640944
wave_1,50% beta reduction,2021-01-05,24045549.310546912,4765.254124140033,32167.038873437185,3517518.3964555156,109223.1210910596,0.0268,262784.0,0.4267515923566879,0.3717926252669258
wave_1,50% beta reduction,2021-01-06,24044811.022895854,4604.166093671971,31080.632871350022,3519504.1781391306,109265.66156079585,0.0268,263193.0,0.4267515923566879,0.37178120985276975
wave_1,50% beta reduction,2021-01-07,24044097.691940825,4448.524420243333,30030.89224207831,3521422.89139686,109306.76396612191,0.0268,263605.0,0.4267515923566879,0.3717701803194025
wave_1,50% beta reduction,2021-01-08,24043408.473960135,4298.144909156522,29016.58133700705,3523276.799793709,109346.476927483,0.0268,264159.0,0.4267515923566879,0.37175952362118725
wave_1,50% beta reduction,2021-01-09,24042742.55376266,4152.849598719334,28036.506031442823,3525068.0906071845,109384.84742100722,0.0268,264521.0,0.4267515923566879,0.3717492271536273
wave_1,50% beta reduction,2021-01-10,24042099.143722657,4012.466549090762,27089.512337073633,3526798.8773911865,109421.92083414685,0.0268,264780.0,0.4267515923566879,0.3717392787384422
wave_1,50% beta reduction,2021-01-11,24041477.482847236,3876.829638295177,26174.48506026957,3528471.202454206,109457.74101943485,0.0268,265268.0,0.4267515923566879,0.371729666609149
wave_1,50% beta reduction,2021-01-12,24040876.835875433,3745.7783651605787,25290.34650474489,3530087.039254668,109492.35034642038,0.0268,265698.0,0.4267515923566879,0.3717203793971323
wave_1,50% beta reduction,2021-01-13,24040296.49240776,3619.1576589449837,24436.055217147532,3531648.294716154,109525.78975184531,0.0268,266143.0,0.4267515923566879,0.3717114061181851
wave_1,50% beta reduction,2021-01-14,24039735.76606524,3496.817695423113,23610.604774186184,3533156.8114651605,109558.09878812122,0.0268,266546.0,0.4267515923566879,0.37170273615950583
wave_1,50% beta reduction,2021-01-15,24039193.993676893,3378.613719213355,22813.02260994805,3534614.3699939568,109589.31567016483,0.0268,266816.0,0.4267515923566879,0.37169435926713534
wave_1,50% beta reduction,2021-01-16,24038670.534494746,3264.405872132522,22042.36888210209,3536022.690751029,109619.47732064723,0.0268,267056.0,0.4267515923566879,0.3716862655338197
wave_1,50% beta reduction,2021-01-17,24038164.76943541,3154.0590273731964,21297.73537572323,3537383.436161506,109648.61941371107,0.0268,267322.0,0.4267515923566879,0.3716784453872823
wave_1,50% beta reduction,2021-01-18,24037676.1003473,3047.4426293055003,20578.244443512333,3538698.212579896,109676.77641720735,0.0268,267644.0,0.4267515923566879,0.37167088957889516
wave_1,50% beta reduction,2021-01-19,24037203.949302696,2944.4305387118957,19883.047981225252,3539968.5721773817,109703.98163350223,0.0268,267992.0,0.4267515923566879,0.37166358917273146
wave_1,50% beta reduction,2021-01-20,24036747.75791374,2844.900883270185,19211.326437161344,3541196.014765845,109730.26723890234,0.0268,268310.0,0.4267515923566879,0.3716565355349903
wave_1,50% beta reduction,2021-01-21,24036306.98667158,2748.735913106202,18562.287854598086,3542381.989560732,109755.66432174525,0.0268,268646.0,0.4267515923566879,0.3716497203237781
wave_1,50% beta reduction,2021-01-22,24035881.11430789,2655.821861243782,17935.166946093574,3543527.896884785,109780.20291920067,0.0268,268948.0,0.4267515923566879,0.37164313547923655
wave_1,50% beta reduction,2021-01-23,24035469.637178,2566.048808785512,17329.224198612752,3544635.089814615,109803.91205282579,0.0268,269180.0,0.4267515923566879,0.3716367732140047
wave_1,50% beta reduction,2021-01-24,24035072.068664864,2479.310554663433,16743.745008466336,3545704.8757720203,109826.81976291715,0.0268,269450.0,0.4267515923566879,0.3716306260040028
wave_1,50% beta reduction,2021-01-25,24034687.93860324,2395.504489804379,16178.03884508353,3546738.518061886,109848.95314169979,0.0268,269789.0,0.4267515923566879,0.37162468657952924
wave_1,50% beta reduction,2021-01-26,24034316.79272333,2314.531475559934,15631.438442670822,3547737.237358451,109870.3383653932,0.0268,270092.0,0.4267515923566879,0.371618947916658
wave_1,50% beta reduction,2021-01-27,24033958.192113258,2236.295726256107,15103.29901883939,3548702.213141661,109891.00072519181,0.0268,270375.0,0.4267515923566879,0.3716134032289272
wave_1,50% beta reduction,2021-01-28,24033611.7126997,2160.7046957227894,14592.997519313018,3549634.585085278,109910.96465719728,0.0268,270588.0,0.4267515923566879,0.3716080459593093
wave_1,50% beta reduction,2021-01-29,24033276.94474614,2087.668967667806,14099.931887856834,3550535.4543983485,109930.25377133765,0.0268,270745.0,0.4267515923566879,0.3716028697724524
wave_1,50% beta reduction,2021-01-30,24032953.492368054,2017.1021497650167,13623.520360594874,3551405.8851216007,109948.89087930799,0.0268,270854.0,0.4267515923566879,0.37159786854718424
wave_1,50% beta reduction,2021-01-31,24032640.973064512,1948.9207713303483,13163.200783911157,3552246.905380262,109966.89802156553,0.0268,270959.0,0.4267515923566879,0.37159303636927016
wave_1,50% beta reduction,2021-02-01,24032339.017265633,1883.0441844639554,12718.429955154987,3553059.5085947653,109984.29649341138,0.0268,271118.0,0.4267515923566879,0.3715883675244153
wave_1,50% beta reduction,2021-02-02,24032047.267895333,1819.3944685408533,12288.682985396286,3553844.6546507473,110001.10687018975,0.0268,271289.0,0.4267515923566879,0.37158385649150427
wave_1,50% beta reduction,2021-02-03,24031765.37994888,1757.8963379363768,11873.452683501231,3554603.271029699,110017.34903163454,0.0268,271431.0,0.4267515923566879,0.3715794979360689
wave_1,50% beta reduction,2021-02-04,24031493.020084728,1698.4770528766921,11472.248960822026,3555336.25390159,110033.04218539227,0.0268,271602.0,0.4267515923566879,0.37157528670397766
wave_1,50% beta reduction,2021-02-05,24031229.866230156,1641.0663333083244,11084.59825581761,3556044.4691807344,110048.20488974909,0.0268,271707.0,0.4267515923566879,0.3715712178153373
wave_1,50% beta reduction,2021-02-06,24030975.607200257,1585.5962756842796,10710.042977944253,3556728.7535461313,110062.85507558896,0.0268,271806.0,0.4267515923566879,0.37156728645860254
wave_1,50% beta reduction,2021-02-07,24030729.9423298,1532.001272567823,10348.14097017653,3557389.9154274724,110077.01006760896,0.0268,271925.0,0.4267515923566879,0.37156348798488315
wave_1,50% beta reduction,2021-02-08,24030492.58111756,1480.2179349583419,9998.464989539965,3558028.7359579615,110090.68660481699,0.0268,272055.0,0.4267515923566879,0.3715598179024452
wave_1,50% beta reduction,2021-02-09,24030263.24288265,1430.1850172469783,9660.602205056864,3558645.969895064,110103.90086033587,0.0268,272215.0,0.4267515923566879,0.3715562718713968
wave_1,50% beta reduction,2021-02-10,24030041.656432524,1381.8433447128546,9334.153712526333,3559242.346510256,110116.66846053777,0.0268,272349.0,0.4267515923566879,0.37155284569855485
wave_1,50% beta reduction,2021-02-11,24029827.559742145,1335.1357434737447,9018.734065578496,3559818.5704488205,110129.00450353122,0.0268,272430.0,0.4267515923566879,0.37154953533248475
wave_1,50% beta reduction,2021-02-12,24029620.699644066,1290.0069728079836,8713.970822461186,3560375.3225606834,110140.92357702288,0.0268,272557.0,0.4267515923566879,0.37154633685870747
wave_1,50% beta reduction,2021-02-13,24029420.831528943,1246.4036597672243,8419.504108035184,3560913.2607032745,110152.4397755751,0.0268,272614.0,0.4267515923566879,0.3715432464950702
wave_1,50% beta reduction,2021-02-14,24029227.719056204,1204.274236002395,8134.986190471245,3561433.0205173427,110163.56671727975,0.0268,272718.0,0.4267515923566879,0.3715402605872714
wave_1,50% beta reduction,2021-02-15,24029041.1338745,1163.5688767278389,7860.081072158816,3561935.216176637,110174.3175598682,0.0268,272840.0,0.4267515923566879,0.3715373756045394
wave_1,50% beta reduction,2021-02-16,24028860.855351586,1124.2394417511805,7594.4640943524455,3562420.4411123316,110184.7050162763,0.0268,272945.0,0.4267515923566879,0.3715345881354553
wave_1,50% beta reduction,2021-02-17,24028686.670313384,1086.239418498907,7337.821555097493,3562889.2687130393,110194.74136968302,0.0268,273070.0,0.4267515923566879,0.3715318948839185
wave_1,50% beta reduction,2021-02-18,24028518.37279182,1049.5238669700507,7089.850339991844,3563342.25300124,110204.43848804041,0.0268,273166.0,0.4267515923566879,0.3715292926652476
wave_1,50% beta reduction,2021-02-19,24028355.763781205,1014.049366552638,6850.257565354955,3563779.929286909,110213.80783811223,0.0268,273263.0,0.4267515923566879,0.37152677840241377
wave_1,50% beta reduction,2021-02-20,24028198.651002873,979.7739646398026,6618.760233389694,3564202.8147991174,110222.86049903775,0.0268,273351.0,0.4267515923566879,0.37152434912240173
wave_1,50% beta reduction,2021-02-21,24028046.848677754,946.6571269845914,6395.084898936132,3564611.4092963426,110231.60717543686,0.0268,273431.0,0.4267515923566879,0.3715220019526928
wave_1,50% beta reduction,2021-02-22,24027900.17730665,914.6596897345736,6178.967347429696,3565006.195656203,110240.05821007202,0.0268,273556.0,0.4267515923566879,0.37151973411786776
wave_1,50% beta reduction,2021-02-23,24027758.463457923,883.7438130893504,5970.1522836889135,3565387.640445313,110248.22359608197,0.0268,273666.0,0.4267515923566879,0.3715175429363242
wave_1,50% beta reduction,2021-02-24,24027621.539562397,853.8729365260031,5768.3930311703725,3565756.19446992,110256.11298880176,0.0268,273760.0,0.4267515923566879,0.3715154258171051
wave_1,50% beta reduction,2021-02-25,24027489.243715152,825.0117355393782,5573.451241340552,3566112.293307981,110263.73571718311,0.0268,273872.0,0.4267515923566879,0.3715133802568343
wave_1,50% beta reduction,2021-02-26,24027361.41948405,797.1260798459103,5385.09661282576,3566456.357823291,110271.10079482851,0.0268,273984.0,0.4267515923566879,0.3715114038367559
wave_1,50% beta reduction,2021-02-27,24027237.915724725,770.1829930014253,5203.106620012678,3566788.794662272,110278.21693065227,0.0268,274065.0,0.4267515923566879,0.37150949421987356
wave_1,50% beta reduction,2021-02-28,24027118.58640183,744.1506133850448,5027.266250782876,3567109.996734013,110285.09253918105,0.0268,274143.0,0.4267515923566879,0.37150764914818657
wave_1,50% beta reduction,2021-03-01,24027003.290416323,718.9981565029411,4857.367753075168,3567420.34367411,110291.73575050605,0.0268,274216.0,0.4267515923566879,0.37150586644001965
